Ticker,Strike,Bid,Ask,isPut,isFuture,BidSize,AskSize
SPX Index,0,2.421150e+03,2.422580e+03,0,0,0,0
ESU7 Index,0,2.419250e+03,2.419500e+03,0,1,206,165
SPX US 9/15/2017 C300 Index,300,2.107200e+03,2.113600e+03,0,0,10,9
SPX US 9/15/2017 C400 Index,400,2.007600e+03,2014,0,0,10,9
SPX US 9/15/2017 C500 Index,500,1908,1.914400e+03,0,0,10,9
SPX US 9/15/2017 C600 Index,600,1.808500e+03,1.814800e+03,0,0,10,9
SPX US 9/15/2017 C700 Index,700,1.708900e+03,1.715200e+03,0,0,10,9
SPX US 9/15/2017 C750 Index,750,1.659100e+03,1.665400e+03,0,0,10,9
SPX US 9/15/2017 C800 Index,800,1.609300e+03,1.615600e+03,0,0,10,9
SPX US 9/15/2017 C850 Index,850,1.559600e+03,1.565800e+03,0,0,10,9
SPX US 9/15/2017 C900 Index,900,1.509800e+03,1516,0,0,10,9
SPX US 9/15/2017 C925 Index,925,1.484900e+03,1.491100e+03,0,0,10,9
SPX US 9/15/2017 C950 Index,950,1460,1.466200e+03,0,0,10,9
SPX US 9/15/2017 C975 Index,975,1.435100e+03,1.441300e+03,0,0,10,9
SPX US 9/15/2017 C1000 Index,1000,1.410200e+03,1.416500e+03,0,0,10,9
SPX US 9/15/2017 C1025 Index,1025,1.385300e+03,1.391500e+03,0,0,10,9
SPX US 9/15/2017 C1050 Index,1050,1.360400e+03,1.366600e+03,0,0,10,9
SPX US 9/15/2017 C1075 Index,1075,1.335600e+03,1.341800e+03,0,0,10,9
SPX US 9/15/2017 C1100 Index,1100,1.310700e+03,1.316900e+03,0,0,10,9
SPX US 9/15/2017 C1125 Index,1125,1.285800e+03,1292,0,0,10,9
SPX US 9/15/2017 C1150 Index,1150,1.260900e+03,1.267100e+03,0,0,10,9
SPX US 9/15/2017 C1175 Index,1175,1236,1.242200e+03,0,0,10,9
SPX US 9/15/2017 C1200 Index,1200,1.211100e+03,1.217300e+03,0,0,10,9
SPX US 9/15/2017 C1225 Index,1225,1.186300e+03,1.192400e+03,0,0,10,9
SPX US 9/15/2017 C1250 Index,1250,1.161400e+03,1.167500e+03,0,0,10,9
SPX US 9/15/2017 C1275 Index,1275,1.136500e+03,1.142700e+03,0,0,10,9
SPX US 9/15/2017 P1275 Index,1275,1.000000e-01,4.000000e-01,1,0,140,120
SPX US 9/15/2017 C1300 Index,1300,1.111600e+03,1.117800e+03,0,0,10,9
SPX US 9/15/2017 P1300 Index,1300,1.500000e-01,4.500000e-01,1,0,120,120
SPX US 9/15/2017 C1325 Index,1325,1.086800e+03,1.092900e+03,0,0,10,9
SPX US 9/15/2017 C1350 Index,1350,1.061900e+03,1068,0,0,9,10
SPX US 9/15/2017 C1375 Index,1375,1.037100e+03,1.043200e+03,0,0,9,10
SPX US 9/15/2017 C1400 Index,1400,1.012200e+03,1.018300e+03,0,0,9,10
SPX US 9/15/2017 C1425 Index,1425,9.873000e+02,9.934000e+02,0,0,9,10
SPX US 9/15/2017 C1450 Index,1450,9.625000e+02,9.686000e+02,0,0,9,10
SPX US 9/15/2017 P1450 Index,1450,3.500000e-01,6.500000e-01,1,0,120,120
SPX US 9/15/2017 C1475 Index,1475,9.376000e+02,9.437000e+02,0,0,9,10
SPX US 9/15/2017 C1500 Index,1500,9.128000e+02,9.189000e+02,0,0,9,10
SPX US 9/15/2017 C1525 Index,1525,888,894,0,0,9,10
SPX US 9/15/2017 C1550 Index,1550,8.631000e+02,8.692000e+02,0,0,9,10
SPX US 9/15/2017 C1575 Index,1575,8.383000e+02,8.444000e+02,0,0,9,10
SPX US 9/15/2017 C1600 Index,1600,8.135000e+02,8.195000e+02,0,0,9,10
SPX US 9/15/2017 P1600 Index,1600,6.500000e-01,1,1,0,120,140
SPX US 9/15/2017 C1610 Index,1610,8.036000e+02,8.096000e+02,0,0,9,10
SPX US 9/15/2017 C1625 Index,1625,7.887000e+02,7.947000e+02,0,0,9,10
SPX US 9/15/2017 P1625 Index,1625,7.500000e-01,1.100000e+00,1,0,120,140
SPX US 9/15/2017 C1650 Index,1650,7.639000e+02,7.699000e+02,0,0,9,10
SPX US 9/15/2017 C1675 Index,1675,7.391000e+02,7.451000e+02,0,0,9,10
SPX US 9/15/2017 P1675 Index,1675,9.500000e-01,1.300000e+00,1,0,130,140
SPX US 9/15/2017 C1700 Index,1700,7.144000e+02,7.203000e+02,0,0,37,39
SPX US 9/15/2017 P1700 Index,1700,1.100000e+00,1.400000e+00,1,0,152,152
SPX US 9/15/2017 C1710 Index,1710,7.045000e+02,7.104000e+02,0,0,37,39
SPX US 9/15/2017 P1710 Index,1710,1.150000e+00,1.500000e+00,1,0,178,168
SPX US 9/15/2017 C1720 Index,1720,6.946000e+02,7.005000e+02,0,0,37,39
SPX US 9/15/2017 P1720 Index,1720,1.200000e+00,1.550000e+00,1,0,178,166
SPX US 9/15/2017 C1725 Index,1725,6.896000e+02,6.956000e+02,0,0,37,39
SPX US 9/15/2017 P1725 Index,1725,1.250000e+00,1.600000e+00,1,0,152,202
SPX US 9/15/2017 C1730 Index,1730,6.847000e+02,6.906000e+02,0,0,37,39
SPX US 9/15/2017 P1730 Index,1730,1.300000e+00,1.600000e+00,1,0,133,166
SPX US 9/15/2017 C1740 Index,1740,6.748000e+02,6.807000e+02,0,0,37,39
SPX US 9/15/2017 P1740 Index,1740,1.350000e+00,1.650000e+00,1,0,166,166
SPX US 9/15/2017 C1750 Index,1750,6.649000e+02,6.708000e+02,0,0,37,39
SPX US 9/15/2017 P1750 Index,1750,1.400000e+00,1.750000e+00,1,0,162,175
SPX US 9/15/2017 C1760 Index,1760,655,6.609000e+02,0,0,37,39
SPX US 9/15/2017 P1760 Index,1760,1.500000e+00,1.800000e+00,1,0,166,166
SPX US 9/15/2017 C1770 Index,1770,6.451000e+02,6.511000e+02,0,0,37,39
SPX US 9/15/2017 P1770 Index,1770,1.550000e+00,1.900000e+00,1,0,178,166
SPX US 9/15/2017 C1775 Index,1775,6.402000e+02,6.461000e+02,0,0,37,39
SPX US 9/15/2017 P1775 Index,1775,1.600000e+00,1.900000e+00,1,0,152,152
SPX US 9/15/2017 C1780 Index,1780,6.353000e+02,6.412000e+02,0,0,37,39
SPX US 9/15/2017 P1780 Index,1780,1.650000e+00,1.950000e+00,1,0,166,166
SPX US 9/15/2017 C1790 Index,1790,6.254000e+02,6.313000e+02,0,0,37,39
SPX US 9/15/2017 P1790 Index,1790,1.700000e+00,2.050000e+00,1,0,178,166
SPX US 9/15/2017 C1800 Index,1800,6.155000e+02,6.214000e+02,0,0,37,39
SPX US 9/15/2017 P1800 Index,1800,1.800000e+00,2.150000e+00,1,0,152,175
SPX US 9/15/2017 C1810 Index,1810,6.057000e+02,6.115000e+02,0,0,37,39
SPX US 9/15/2017 P1810 Index,1810,1.900000e+00,2.050000e+00,1,0,166,90
SPX US 9/15/2017 C1820 Index,1820,5.958000e+02,6.017000e+02,0,0,37,39
SPX US 9/15/2017 P1820 Index,1820,2,2.350000e+00,1,0,166,168
SPX US 9/15/2017 C1825 Index,1825,5.909000e+02,5.967000e+02,0,0,37,39
SPX US 9/15/2017 P1825 Index,1825,2.050000e+00,2.400000e+00,1,0,152,177
SPX US 9/15/2017 C1830 Index,1830,586,5.918000e+02,0,0,37,39
SPX US 9/15/2017 P1830 Index,1830,2.100000e+00,2.450000e+00,1,0,166,166
SPX US 9/15/2017 C1840 Index,1840,5.761000e+02,5.819000e+02,0,0,38,39
SPX US 9/15/2017 P1840 Index,1840,2.200000e+00,2.550000e+00,1,0,166,166
