Ticker,Strike,Bid,Ask,isPut,isFuture,BidSize,AskSize
SPX Index,0,2.579340e+03,2.580620e+03,0,0,0,0
SPX US 11/17/2017 C1000 Index,1000,1.575500e+03,1.581100e+03,0,0,5,6
SPX US 11/17/2017 C1100 Index,1100,1.475500e+03,1.481100e+03,0,0,6,5
SPX US 11/17/2017 C1200 Index,1200,1.375500e+03,1.381100e+03,0,0,6,5
SPX US 11/17/2017 C1250 Index,1250,1.325500e+03,1.331100e+03,0,0,6,5
SPX US 11/17/2017 C1275 Index,1275,1.300500e+03,1.306100e+03,0,0,6,5
SPX US 11/17/2017 C1300 Index,1300,1.275500e+03,1.281100e+03,0,0,6,5
SPX US 11/17/2017 C1325 Index,1325,1.250500e+03,1.256200e+03,0,0,6,5
SPX US 11/17/2017 C1350 Index,1350,1.225500e+03,1.231200e+03,0,0,6,5
SPX US 11/17/2017 C1375 Index,1375,1.200500e+03,1.206200e+03,0,0,6,5
SPX US 11/17/2017 C1400 Index,1400,1.175500e+03,1.181200e+03,0,0,6,5
SPX US 11/17/2017 C1425 Index,1425,1.150500e+03,1.156200e+03,0,0,6,5
SPX US 11/17/2017 C1450 Index,1450,1.125500e+03,1.131200e+03,0,0,6,5
SPX US 11/17/2017 C1475 Index,1475,1.100500e+03,1.106200e+03,0,0,6,5
SPX US 11/17/2017 C1500 Index,1500,1.075500e+03,1.081200e+03,0,0,6,5
SPX US 11/17/2017 C1525 Index,1525,1.050500e+03,1.056200e+03,0,0,6,5
SPX US 11/17/2017 C1550 Index,1550,1.025600e+03,1.031200e+03,0,0,6,5
SPX US 11/17/2017 C1575 Index,1575,1.000600e+03,1.006200e+03,0,0,6,5
SPX US 11/17/2017 C1600 Index,1600,9.756000e+02,9.812000e+02,0,0,6,5
SPX US 11/17/2017 C1625 Index,1625,9.506000e+02,9.562000e+02,0,0,6,5
SPX US 11/17/2017 C1650 Index,1650,9.256000e+02,9.312000e+02,0,0,6,5
