Ticker,Strike,Bid,Ask,isPut,isFuture,BidSize,AskSize
SPX Index,0,2.474040e+03,2.475270e+03,0,0,0,0
SPX US 8/18/2017 C1000 Index,1000,1.469600e+03,1.474900e+03,0,0,4,3
SPX US 8/18/2017 C1100 Index,1100,1.369700e+03,1375,0,0,4,3
SPX US 8/18/2017 C1175 Index,1175,1.294700e+03,1300,0,0,4,3
SPX US 8/18/2017 C1200 Index,1200,1.269800e+03,1.275100e+03,0,0,4,3
SPX US 8/18/2017 C1225 Index,1225,1.244800e+03,1.250100e+03,0,0,4,3
SPX US 8/18/2017 C1250 Index,1250,1.219800e+03,1.225100e+03,0,0,4,3
SPX US 8/18/2017 C1275 Index,1275,1.194800e+03,1.200100e+03,0,0,4,3
SPX US 8/18/2017 C1300 Index,1300,1.169800e+03,1.175100e+03,0,0,4,3
SPX US 8/18/2017 C1325 Index,1325,1.144800e+03,1.150100e+03,0,0,4,3
SPX US 8/18/2017 C1350 Index,1350,1.119900e+03,1.125100e+03,0,0,4,3
SPX US 8/18/2017 C1375 Index,1375,1.094900e+03,1.100200e+03,0,0,4,3
SPX US 8/18/2017 C1400 Index,1400,1.069900e+03,1.075200e+03,0,0,4,3
SPX US 8/18/2017 C1425 Index,1425,1.044900e+03,1.050200e+03,0,0,4,3
SPX US 8/18/2017 C1450 Index,1450,1.019900e+03,1.025200e+03,0,0,4,3
SPX US 8/18/2017 C1475 Index,1475,9.949000e+02,1.000200e+03,0,0,4,3
SPX US 8/18/2017 C1500 Index,1500,970,9.752000e+02,0,0,4,3
SPX US 8/18/2017 C1525 Index,1525,945,9.502000e+02,0,0,4,3
SPX US 8/18/2017 C1550 Index,1550,920,9.253000e+02,0,0,4,3
SPX US 8/18/2017 C1575 Index,1575,895,9.003000e+02,0,0,4,3
SPX US 8/18/2017 C1600 Index,1600,870,8.753000e+02,0,0,4,3
SPX US 8/18/2017 C1625 Index,1625,845,8.503000e+02,0,0,4,3
SPX US 8/18/2017 C1650 Index,1650,8.201000e+02,8.253000e+02,0,0,4,3
SPX US 8/18/2017 C1675 Index,1675,7.951000e+02,8.003000e+02,0,0,4,3
SPX US 8/18/2017 C1680 Index,1680,7.901000e+02,7.954000e+02,0,0,4,3
SPX US 8/18/2017 C1690 Index,1690,7.801000e+02,7.854000e+02,0,0,4,3
SPX US 8/18/2017 C1700 Index,1700,7.701000e+02,7.754000e+02,0,0,4,3
SPX US 8/18/2017 C1710 Index,1710,7.601000e+02,7.654000e+02,0,0,4,3
SPX US 8/18/2017 C1720 Index,1720,7.501000e+02,7.554000e+02,0,0,4,3
SPX US 8/18/2017 C1725 Index,1725,7.451000e+02,7.504000e+02,0,0,4,3
SPX US 8/18/2017 C1730 Index,1730,7.401000e+02,7.454000e+02,0,0,4,3
SPX US 8/18/2017 C1740 Index,1740,7.301000e+02,7.354000e+02,0,0,4,3
SPX US 8/18/2017 C1750 Index,1750,7.201000e+02,7.254000e+02,0,0,4,3
SPX US 8/18/2017 C1760 Index,1760,7.101000e+02,7.154000e+02,0,0,4,3
SPX US 8/18/2017 C1770 Index,1770,7.001000e+02,7.054000e+02,0,0,4,3
SPX US 8/18/2017 C1775 Index,1775,6.952000e+02,7.004000e+02,0,0,4,3
SPX US 8/18/2017 C1780 Index,1780,6.902000e+02,6.954000e+02,0,0,4,3
SPX US 8/18/2017 C1790 Index,1790,6.802000e+02,6.854000e+02,0,0,4,3
SPX US 8/18/2017 C1800 Index,1800,6.702000e+02,6.754000e+02,0,0,4,3
SPX US 8/18/2017 C1810 Index,1810,6.602000e+02,6.655000e+02,0,0,4,3
SPX US 8/18/2017 C1820 Index,1820,6.502000e+02,6.555000e+02,0,0,4,3
SPX US 8/18/2017 C1825 Index,1825,6.452000e+02,6.505000e+02,0,0,4,3
SPX US 8/18/2017 C1830 Index,1830,6.402000e+02,6.455000e+02,0,0,4,3
SPX US 8/18/2017 C1840 Index,1840,6.302000e+02,6.355000e+02,0,0,4,3
SPX US 8/18/2017 C1850 Index,1850,6.202000e+02,6.255000e+02,0,0,4,3
SPX US 8/18/2017 C1860 Index,1860,6.102000e+02,6.155000e+02,0,0,4,3
SPX US 8/18/2017 C1870 Index,1870,6.002000e+02,6.055000e+02,0,0,4,3
SPX US 8/18/2017 C1875 Index,1875,5.952000e+02,6.005000e+02,0,0,4,3
SPX US 8/18/2017 C1880 Index,1880,5.903000e+02,5.955000e+02,0,0,4,3
SPX US 8/18/2017 C1890 Index,1890,5.803000e+02,5.855000e+02,0,0,4,3
SPX US 8/18/2017 C1900 Index,1900,5.703000e+02,5.755000e+02,0,0,4,3
SPX US 8/18/2017 C1910 Index,1910,5.603000e+02,5.656000e+02,0,0,4,3
SPX US 8/18/2017 C1920 Index,1920,5.503000e+02,5.556000e+02,0,0,4,3
SPX US 8/18/2017 C1925 Index,1925,5.453000e+02,5.506000e+02,0,0,4,3
