Ticker,Strike,Bid,Ask,isPut,isFuture,BidSize,AskSize
SPX Index,0,2.379780e+03,2.380500e+03,0,0,0,0
ESM7 Index,0,2.376250e+03,2.376500e+03,0,1,490,234
SPX US 6/16/2017 C300 Index,300,2.066900e+03,2.071700e+03,0,0,10,11
SPX US 6/16/2017 C400 Index,400,1.967400e+03,1.972200e+03,0,0,10,11
SPX US 6/16/2017 C500 Index,500,1.867600e+03,1.872300e+03,0,0,10,11
SPX US 6/16/2017 C600 Index,600,1.768100e+03,1.772800e+03,0,0,10,11
SPX US 6/16/2017 C700 Index,700,1.668300e+03,1.672900e+03,0,0,10,11
SPX US 6/16/2017 C750 Index,750,1.618600e+03,1.623200e+03,0,0,10,11
SPX US 6/16/2017 C800 Index,800,1.568800e+03,1.573400e+03,0,0,10,11
SPX US 6/16/2017 C850 Index,850,1519,1.523500e+03,0,0,10,11
SPX US 6/16/2017 C900 Index,900,1469,1.473500e+03,0,0,10,11
SPX US 6/16/2017 C925 Index,925,1.444100e+03,1.448600e+03,0,0,10,11
SPX US 6/16/2017 C950 Index,950,1.419400e+03,1.423900e+03,0,0,10,11
SPX US 6/16/2017 C975 Index,975,1.394500e+03,1.398900e+03,0,0,10,11
SPX US 6/16/2017 C1000 Index,1000,1.369500e+03,1374,0,0,10,11
SPX US 6/16/2017 C1025 Index,1025,1.344600e+03,1.349100e+03,0,0,10,11
SPX US 6/16/2017 C1050 Index,1050,1.319700e+03,1.324200e+03,0,0,10,11
SPX US 6/16/2017 C1075 Index,1075,1.294900e+03,1.299400e+03,0,0,10,11
SPX US 6/16/2017 C1100 Index,1100,1.269900e+03,1.274400e+03,0,0,10,11
SPX US 6/16/2017 C1125 Index,1125,1245,1.249500e+03,0,0,10,11
SPX US 6/16/2017 C1150 Index,1150,1220,1.224400e+03,0,0,11,10
SPX US 6/16/2017 C1175 Index,1175,1.195100e+03,1.199500e+03,0,0,11,10
SPX US 6/16/2017 C1200 Index,1200,1.170400e+03,1.174800e+03,0,0,11,10
SPX US 6/16/2017 C1225 Index,1225,1.145500e+03,1.149900e+03,0,0,10,9
SPX US 6/16/2017 C1250 Index,1250,1.120600e+03,1125,0,0,10,9
SPX US 6/16/2017 C1275 Index,1275,1.095700e+03,1.100100e+03,0,0,10,9
SPX US 6/16/2017 C1300 Index,1300,1071,1.075300e+03,0,0,10,9
SPX US 6/16/2017 C1325 Index,1325,1.046100e+03,1.050400e+03,0,0,10,9
SPX US 6/16/2017 C1350 Index,1350,1021,1.025400e+03,0,0,10,9
SPX US 6/16/2017 C1375 Index,1375,9.962000e+02,1.000500e+03,0,0,10,9
SPX US 6/16/2017 C1400 Index,1400,9.713000e+02,9.756000e+02,0,0,10,9
SPX US 6/16/2017 C1425 Index,1425,9.464000e+02,9.507000e+02,0,0,10,9
SPX US 6/16/2017 C1450 Index,1450,9.217000e+02,926,0,0,10,9
SPX US 6/16/2017 C1475 Index,1475,8.967000e+02,901,0,0,10,9
SPX US 6/16/2017 C1500 Index,1500,8.718000e+02,8.761000e+02,0,0,10,9
SPX US 6/16/2017 C1525 Index,1525,8.471000e+02,8.514000e+02,0,0,9,10
SPX US 6/16/2017 C1550 Index,1550,8.219000e+02,8.262000e+02,0,0,9,10
SPX US 6/16/2017 C1560 Index,1560,8.122000e+02,8.164000e+02,0,0,9,10
SPX US 6/16/2017 C1570 Index,1570,8.022000e+02,8.065000e+02,0,0,9,10
SPX US 6/16/2017 C1575 Index,1575,7.973000e+02,8.015000e+02,0,0,9,10
SPX US 6/16/2017 C1580 Index,1580,7.921000e+02,7.964000e+02,0,0,9,10
SPX US 6/16/2017 C1590 Index,1590,7.825000e+02,7.868000e+02,0,0,9,10
SPX US 6/16/2017 C1600 Index,1600,7.724000e+02,7.767000e+02,0,0,9,10
SPX US 6/16/2017 C1610 Index,1610,7.625000e+02,7.668000e+02,0,0,9,10
SPX US 6/16/2017 C1620 Index,1620,7.526000e+02,7.568000e+02,0,0,50,51
SPX US 6/16/2017 C1625 Index,1625,7.474000e+02,7.517000e+02,0,0,50,51
SPX US 6/16/2017 C1630 Index,1630,7.426000e+02,7.469000e+02,0,0,50,51
SPX US 6/16/2017 C1640 Index,1640,7.329000e+02,7.371000e+02,0,0,50,51
SPX US 6/16/2017 C1650 Index,1650,7.228000e+02,727,0,0,50,51
SPX US 6/16/2017 C1660 Index,1660,7.129000e+02,7.171000e+02,0,0,50,51
SPX US 6/16/2017 C1670 Index,1670,703,7.072000e+02,0,0,50,51
SPX US 6/16/2017 P1670 Index,1670,8.500000e-01,1.350000e+00,1,0,1311,53
SPX US 6/16/2017 C1675 Index,1675,698,7.022000e+02,0,0,50,51
SPX US 6/16/2017 P1675 Index,1675,9.000000e-01,1.350000e+00,1,0,10,54
SPX US 6/16/2017 C1680 Index,1680,693,6.973000e+02,0,0,50,51
SPX US 6/16/2017 C1690 Index,1690,6.833000e+02,6.872000e+02,0,0,50,51
SPX US 6/16/2017 C1700 Index,1700,6.734000e+02,6.776000e+02,0,0,50,51
SPX US 6/16/2017 C1710 Index,1710,6.634000e+02,6.676000e+02,0,0,50,51
SPX US 6/16/2017 C1720 Index,1720,6.535000e+02,6.577000e+02,0,0,50,51
SPX US 6/16/2017 C1725 Index,1725,6.483000e+02,6.525000e+02,0,0,50,51
SPX US 6/16/2017 C1730 Index,1730,6.436000e+02,6.478000e+02,0,0,50,51
SPX US 6/16/2017 P1730 Index,1730,1.200000e+00,1.750000e+00,1,0,1146,1392
SPX US 6/16/2017 C1740 Index,1740,6.337000e+02,6.379000e+02,0,0,50,51
SPX US 6/16/2017 P1740 Index,1740,1.250000e+00,1.750000e+00,1,0,1310,55
SPX US 6/16/2017 C1750 Index,1750,6.239000e+02,6.281000e+02,0,0,50,51
SPX US 6/16/2017 C1760 Index,1760,6.139000e+02,6.181000e+02,0,0,50,51
SPX US 6/16/2017 C1770 Index,1770,6.041000e+02,6.083000e+02,0,0,50,51
SPX US 6/16/2017 C1775 Index,1775,599,6.032000e+02,0,0,50,51
SPX US 6/16/2017 C1780 Index,1780,5.942000e+02,5.984000e+02,0,0,50,51
SPX US 6/16/2017 C1790 Index,1790,584,5.882000e+02,0,0,50,51
SPX US 6/16/2017 C1800 Index,1800,5.743000e+02,5.785000e+02,0,0,50,51
SPX US 6/16/2017 C1810 Index,1810,5.644000e+02,5.686000e+02,0,0,50,51
SPX US 6/16/2017 C1820 Index,1820,5.547000e+02,5.589000e+02,0,0,50,51
SPX US 6/16/2017 C1825 Index,1825,5.496000e+02,5.538000e+02,0,0,50,51
SPX US 6/16/2017 C1830 Index,1830,5.449000e+02,5.487000e+02,0,0,50,51
SPX US 6/16/2017 C1840 Index,1840,5.349000e+02,539,0,0,50,51
SPX US 6/16/2017 P1840 Index,1840,2.100000e+00,2.650000e+00,1,0,1166,54
SPX US 6/16/2017 C1850 Index,1850,5.252000e+02,529,0,0,50,51
SPX US 6/16/2017 C1860 Index,1860,5.153000e+02,5.194000e+02,0,0,50,51
SPX US 6/16/2017 C1870 Index,1870,5.054000e+02,5.095000e+02,0,0,50,51
SPX US 6/16/2017 C1875 Index,1875,5.005000e+02,5.046000e+02,0,0,50,51
SPX US 6/16/2017 C1880 Index,1880,4.955000e+02,4.996000e+02,0,0,50,51
SPX US 6/16/2017 C1890 Index,1890,4.857000e+02,4.898000e+02,0,0,50,51
SPX US 6/16/2017 C1900 Index,1900,4.759000e+02,480,0,0,50,51
SPX US 6/16/2017 C1910 Index,1910,4.661000e+02,4.702000e+02,0,0,50,51
SPX US 6/16/2017 C1920 Index,1920,4.564000e+02,4.602000e+02,0,0,51,50
SPX US 6/16/2017 C1925 Index,1925,4.513000e+02,4.554000e+02,0,0,51,50
SPX US 6/16/2017 C1930 Index,1930,4.464000e+02,4.505000e+02,0,0,51,50
SPX US 6/16/2017 P1930 Index,1930,3.300000e+00,3.900000e+00,1,0,1104,54
SPX US 6/16/2017 C1940 Index,1940,4.366000e+02,4.407000e+02,0,0,51,50
SPX US 6/16/2017 C1950 Index,1950,427,431,0,0,51,50
SPX US 6/16/2017 C1960 Index,1960,4.172000e+02,4.212000e+02,0,0,51,50
SPX US 6/16/2017 P1960 Index,1960,4,4.500000e+00,1,0,673,784
SPX US 6/16/2017 C1970 Index,1970,4.074000e+02,4.114000e+02,0,0,51,50
SPX US 6/16/2017 P1970 Index,1970,4.200000e+00,4.700000e+00,1,0,637,762
SPX US 6/16/2017 C1975 Index,1975,4.026000e+02,4.066000e+02,0,0,51,50
SPX US 6/16/2017 P1975 Index,1975,4.300000e+00,4.900000e+00,1,0,808,745
SPX US 6/16/2017 C1980 Index,1980,3.977000e+02,4.017000e+02,0,0,51,50
SPX US 6/16/2017 C1990 Index,1990,388,392,0,0,51,50
SPX US 6/16/2017 C2000 Index,2000,3.784000e+02,3.823000e+02,0,0,51,50
SPX US 6/16/2017 C2010 Index,2010,3.686000e+02,3.725000e+02,0,0,51,50
