Ticker,Strike,Bid,Ask,isPut,isFuture,BidSize,AskSize
SPX Index,0,2406.11,2407.24,0,0,0,0
SPX US 6/16/2017 C300 Index,300,2103.70,2105.60,0,0,40,40
SPX US 6/16/2017 C400 Index,400,2003.80,2005.60,0,0,40,40
SPX US 6/16/2017 C500 Index,500,1903.90,1905.60,0,0,40,40
SPX US 6/16/2017 C600 Index,600,1804.00,1805.70,0,0,40,40
SPX US 6/16/2017 C700 Index,700,1704.10,1705.70,0,0,40,40
SPX US 6/16/2017 C750 Index,750,1654.20,1655.80,0,0,40,40
SPX US 6/16/2017 C800 Index,800,1604.20,1605.80,0,0,40,40
SPX US 6/16/2017 C850 Index,850,1554.20,1555.80,0,0,40,40
SPX US 6/16/2017 C900 Index,900,1504.30,1505.80,0,0,40,40
SPX US 6/16/2017 C925 Index,925,1477.00,1491.80,0,0,1,1
SPX US 6/16/2017 C950 Index,950,1452.00,1466.80,0,0,1,1
SPX US 6/16/2017 C975 Index,975,1427.10,1441.80,0,0,1,1
SPX US 6/16/2017 C1000 Index,1000,1402.10,1416.90,0,0,1,1
SPX US 6/16/2017 C1025 Index,1025,1377.10,1391.90,0,0,1,1
SPX US 6/16/2017 C1050 Index,1050,1352.10,1365.50,0,0,1,1
SPX US 6/16/2017 C1075 Index,1075,1327.10,1341.90,0,0,1,1
SPX US 6/16/2017 C1100 Index,1100,1302.10,1316.90,0,0,1,1
SPX US 6/16/2017 C1125 Index,1125,1277.20,1291.90,0,0,1,1
SPX US 6/16/2017 C1150 Index,1150,1252.20,1267.00,0,0,1,1
SPX US 6/16/2017 C1175 Index,1175,1227.20,1242.00,0,0,1,1
SPX US 6/16/2017 C1200 Index,1200,1202.20,1215.60,0,0,1,1
SPX US 6/16/2017 C1225 Index,1225,1177.20,1190.60,0,0,1,1
SPX US 6/16/2017 C1250 Index,1250,1152.20,1165.70,0,0,1,1
SPX US 6/16/2017 C1275 Index,1275,1127.30,1142.00,0,0,1,1
SPX US 6/16/2017 C1300 Index,1300,1102.30,1117.10,0,0,1,1
