Ticker,Strike,Bid,Ask,isPut,isFuture,BidSize,AskSize
SPX Index,0,2.385320e+03,2.386330e+03,0,0,0,0
SPX US 7/21/2017 C1000 Index,1000,1.377100e+03,1.381800e+03,0,0,12,13
SPX US 7/21/2017 C1100 Index,1100,1.277400e+03,1.282100e+03,0,0,9,10
SPX US 7/21/2017 C1200 Index,1200,1.177700e+03,1.182400e+03,0,0,9,10
SPX US 7/21/2017 C1225 Index,1225,1.152800e+03,1.157400e+03,0,0,9,10
SPX US 7/21/2017 C1250 Index,1250,1.127900e+03,1.132500e+03,0,0,9,10
SPX US 7/21/2017 C1275 Index,1275,1103,1.107600e+03,0,0,9,10
SPX US 7/21/2017 C1300 Index,1300,1.078200e+03,1.082800e+03,0,0,9,10
SPX US 7/21/2017 C1325 Index,1325,1.053300e+03,1.057900e+03,0,0,9,10
SPX US 7/21/2017 C1350 Index,1350,1.028200e+03,1.032900e+03,0,0,10,9
SPX US 7/21/2017 C1375 Index,1375,1.003300e+03,1.007900e+03,0,0,10,9
SPX US 7/21/2017 C1400 Index,1400,9.784000e+02,983,0,0,10,9
SPX US 7/21/2017 P1400 Index,1400,0,3.500000e-01,1,0,0,120
SPX US 7/21/2017 C1425 Index,1425,9.535000e+02,9.581000e+02,0,0,9,10
SPX US 7/21/2017 P1425 Index,1425,5.000000e-02,4.000000e-01,1,0,120,140
SPX US 7/21/2017 C1450 Index,1450,9.286000e+02,9.332000e+02,0,0,9,10
SPX US 7/21/2017 C1475 Index,1475,9.037000e+02,9.083000e+02,0,0,9,10
SPX US 7/21/2017 P1475 Index,1475,1.000000e-01,4.500000e-01,1,0,120,140
SPX US 7/21/2017 C1500 Index,1500,8.788000e+02,8.834000e+02,0,0,9,10
SPX US 7/21/2017 C1525 Index,1525,8.539000e+02,8.585000e+02,0,0,9,10
SPX US 7/21/2017 C1540 Index,1540,839,8.436000e+02,0,0,9,10
SPX US 7/21/2017 C1550 Index,1550,8.291000e+02,8.337000e+02,0,0,9,10
SPX US 7/21/2017 P1550 Index,1550,2.000000e-01,5.500000e-01,1,0,120,120
SPX US 7/21/2017 C1560 Index,1560,8.192000e+02,8.238000e+02,0,0,9,10
SPX US 7/21/2017 C1570 Index,1570,8.091000e+02,8.137000e+02,0,0,9,10
SPX US 7/21/2017 C1575 Index,1575,8.042000e+02,8.087000e+02,0,0,9,10
SPX US 7/21/2017 P1575 Index,1575,2.500000e-01,6.000000e-01,1,0,120,120
SPX US 7/21/2017 C1580 Index,1580,7.993000e+02,8.039000e+02,0,0,9,10
SPX US 7/21/2017 P1580 Index,1580,2.500000e-01,6.000000e-01,1,0,133,133
SPX US 7/21/2017 C1590 Index,1590,7.892000e+02,7.938000e+02,0,0,9,10
SPX US 7/21/2017 C1600 Index,1600,7.794000e+02,784,0,0,9,10
SPX US 7/21/2017 P1600 Index,1600,3.000000e-01,6.500000e-01,1,0,120,120
SPX US 7/21/2017 C1610 Index,1610,7.693000e+02,7.738000e+02,0,0,9,10
SPX US 7/21/2017 C1620 Index,1620,7.594000e+02,764,0,0,9,10
SPX US 7/21/2017 C1625 Index,1625,7.544000e+02,759,0,0,9,10
SPX US 7/21/2017 P1625 Index,1625,3.500000e-01,7.000000e-01,1,0,120,120
SPX US 7/21/2017 C1630 Index,1630,7.494000e+02,7.539000e+02,0,0,9,10
SPX US 7/21/2017 P1630 Index,1630,3.500000e-01,7.000000e-01,1,0,133,133
SPX US 7/21/2017 C1640 Index,1640,7.395000e+02,7.441000e+02,0,0,9,10
SPX US 7/21/2017 C1650 Index,1650,7.295000e+02,734,0,0,9,10
SPX US 7/21/2017 P1650 Index,1650,4.000000e-01,7.500000e-01,1,0,120,120
SPX US 7/21/2017 C1660 Index,1660,7.196000e+02,7.242000e+02,0,0,9,10
SPX US 7/21/2017 C1670 Index,1670,7.097000e+02,7.142000e+02,0,0,9,10
SPX US 7/21/2017 P1670 Index,1670,4.500000e-01,8.000000e-01,1,0,133,133
SPX US 7/21/2017 C1675 Index,1675,7.047000e+02,7.092000e+02,0,0,9,10
SPX US 7/21/2017 C1680 Index,1680,6.997000e+02,7.043000e+02,0,0,9,10
SPX US 7/21/2017 C1690 Index,1690,6.898000e+02,6.943000e+02,0,0,9,10
SPX US 7/21/2017 C1700 Index,1700,6.798000e+02,6.844000e+02,0,0,9,10
SPX US 7/21/2017 P1700 Index,1700,5.500000e-01,9.000000e-01,1,0,120,120
SPX US 7/21/2017 C1710 Index,1710,6.698000e+02,6.744000e+02,0,0,9,10
SPX US 7/21/2017 C1720 Index,1720,660,6.645000e+02,0,0,9,10
SPX US 7/21/2017 C1725 Index,1725,6.549000e+02,6.595000e+02,0,0,9,10
SPX US 7/21/2017 P1725 Index,1725,6.500000e-01,1,1,0,120,140
SPX US 7/21/2017 C1730 Index,1730,650,6.546000e+02,0,0,9,10
SPX US 7/21/2017 P1730 Index,1730,6.500000e-01,1,1,0,133,133
SPX US 7/21/2017 C1740 Index,1740,640,6.446000e+02,0,0,9,10
SPX US 7/21/2017 P1740 Index,1740,7.000000e-01,1.050000e+00,1,0,133,133
SPX US 7/21/2017 C1750 Index,1750,6.303000e+02,6.348000e+02,0,0,9,10
SPX US 7/21/2017 P1750 Index,1750,7.000000e-01,1.100000e+00,1,0,120,140
SPX US 7/21/2017 C1760 Index,1760,6.204000e+02,6.249000e+02,0,0,50,51
SPX US 7/21/2017 P1760 Index,1760,7.500000e-01,1.150000e+00,1,0,178,133
SPX US 7/21/2017 C1770 Index,1770,6.104000e+02,6.145000e+02,0,0,49,51
SPX US 7/21/2017 C1775 Index,1775,6.055000e+02,610,0,0,49,51
SPX US 7/21/2017 P1775 Index,1775,8.500000e-01,1.200000e+00,1,0,165,120
SPX US 7/21/2017 C1780 Index,1780,6.004000e+02,6.046000e+02,0,0,49,51
SPX US 7/21/2017 C1790 Index,1790,5.906000e+02,5.951000e+02,0,0,49,51
SPX US 7/21/2017 C1800 Index,1800,5.807000e+02,5.852000e+02,0,0,49,51
SPX US 7/21/2017 C1810 Index,1810,5.707000e+02,5.748000e+02,0,0,49,51
SPX US 7/21/2017 P1810 Index,1810,1,1.400000e+00,1,0,169,143
SPX US 7/21/2017 C1820 Index,1820,5.608000e+02,5.649000e+02,0,0,49,51
SPX US 7/21/2017 P1820 Index,1820,1.050000e+00,1.450000e+00,1,0,159,143
SPX US 7/21/2017 C1825 Index,1825,5.559000e+02,5.604000e+02,0,0,49,51
SPX US 7/21/2017 P1825 Index,1825,1.100000e+00,1.450000e+00,1,0,165,175
SPX US 7/21/2017 C1830 Index,1830,5.509000e+02,555,0,0,49,51
SPX US 7/21/2017 P1830 Index,1830,1.100000e+00,1.500000e+00,1,0,188,188
SPX US 7/21/2017 C1840 Index,1840,541,5.455000e+02,0,0,49,51
SPX US 7/21/2017 P1840 Index,1840,1.200000e+00,1.550000e+00,1,0,178,188
SPX US 7/21/2017 C1850 Index,1850,5.311000e+02,5.356000e+02,0,0,49,51
SPX US 7/21/2017 P1850 Index,1850,1.250000e+00,1.650000e+00,1,0,174,194
SPX US 7/21/2017 C1860 Index,1860,5.212000e+02,5.257000e+02,0,0,49,51
SPX US 7/21/2017 P1860 Index,1860,1.300000e+00,1.700000e+00,1,0,187,187
SPX US 7/21/2017 C1870 Index,1870,5.114000e+02,5.158000e+02,0,0,49,51
SPX US 7/21/2017 C1875 Index,1875,5.063000e+02,5.104000e+02,0,0,49,51
SPX US 7/21/2017 P1875 Index,1875,1.450000e+00,1.800000e+00,1,0,174,174
SPX US 7/21/2017 C1880 Index,1880,5.015000e+02,5.059000e+02,0,0,49,51
SPX US 7/21/2017 P1880 Index,1880,1.450000e+00,1.850000e+00,1,0,187,187
SPX US 7/21/2017 C1890 Index,1890,4.914000e+02,4.958000e+02,0,0,49,51
SPX US 7/21/2017 C1900 Index,1900,4.816000e+02,4.857000e+02,0,0,49,51
SPX US 7/21/2017 P1900 Index,1900,1.650000e+00,2.050000e+00,1,0,174,194
SPX US 7/21/2017 C1910 Index,1910,4.717000e+02,4.758000e+02,0,0,49,51
SPX US 7/21/2017 P1910 Index,1910,1.650000e+00,2.150000e+00,1,0,187,187
SPX US 7/21/2017 C1915 Index,1915,4.669000e+02,4.713000e+02,0,0,49,51
SPX US 7/21/2017 P1915 Index,1915,1.700000e+00,2.200000e+00,1,0,187,187
SPX US 7/21/2017 C1920 Index,1920,4.619000e+02,4.659000e+02,0,0,49,51
SPX US 7/21/2017 P1920 Index,1920,1.750000e+00,2.250000e+00,1,0,187,187
SPX US 7/21/2017 C1925 Index,1925,4.569000e+02,461,0,0,49,51
SPX US 7/21/2017 P1925 Index,1925,1.850000e+00,2.300000e+00,1,0,174,194
SPX US 7/21/2017 C1930 Index,1930,452,456,0,0,49,51
SPX US 7/21/2017 P1930 Index,1930,1.850000e+00,2.350000e+00,1,0,187,187
SPX US 7/21/2017 C1935 Index,1935,4.471000e+02,4.511000e+02,0,0,49,51
SPX US 7/21/2017 P1935 Index,1935,1.900000e+00,2.400000e+00,1,0,187,187
