Ticker,Strike,Bid,Ask,isPut,isFuture,BidSize,AskSize
SPX Index,0,2.469080e+03,2470,0,0,0,0
ESZ7 Index,0,2.464500e+03,2465,0,1,4,2
SPX US 12/15/2017 C100 Index,100,2.339600e+03,2.359100e+03,0,0,1,1
SPX US 12/15/2017 C200 Index,200,2.240200e+03,2.259700e+03,0,0,1,1
SPX US 12/15/2017 C300 Index,300,2.140900e+03,2.160400e+03,0,0,1,1
SPX US 12/15/2017 C400 Index,400,2.041500e+03,2061,0,0,1,1
SPX US 12/15/2017 C500 Index,500,1.942200e+03,1.961400e+03,0,0,1,1
SPX US 12/15/2017 C550 Index,550,1.892500e+03,1912,0,0,1,1
SPX US 12/15/2017 C600 Index,600,1.842800e+03,1.862300e+03,0,0,1,1
SPX US 12/15/2017 C650 Index,650,1.793200e+03,1.812300e+03,0,0,1,1
SPX US 12/15/2017 C700 Index,700,1.743500e+03,1.762900e+03,0,0,1,1
SPX US 12/15/2017 C750 Index,750,1.693800e+03,1.713300e+03,0,0,1,1
SPX US 12/15/2017 C800 Index,800,1.644200e+03,1.663600e+03,0,0,1,1
SPX US 12/15/2017 C825 Index,825,1.619400e+03,1.638700e+03,0,0,1,1
SPX US 12/15/2017 C850 Index,850,1.594600e+03,1.613600e+03,0,0,1,1
SPX US 12/15/2017 C875 Index,875,1.569800e+03,1.589100e+03,0,0,1,1
SPX US 12/15/2017 C900 Index,900,1545,1.564200e+03,0,0,1,1
SPX US 12/15/2017 C925 Index,925,1.520100e+03,1.539100e+03,0,0,1,1
SPX US 12/15/2017 C950 Index,950,1.495300e+03,1.514600e+03,0,0,1,1
SPX US 12/15/2017 C975 Index,975,1.470500e+03,1.489700e+03,0,0,1,1
SPX US 12/15/2017 C1000 Index,1000,1.445700e+03,1.464900e+03,0,0,1,1
SPX US 12/15/2017 C1025 Index,1025,1.420900e+03,1.440100e+03,0,0,1,1
SPX US 12/15/2017 C1050 Index,1050,1396,1415,0,0,1,1
SPX US 12/15/2017 C1075 Index,1075,1.371200e+03,1.390200e+03,0,0,1,1
SPX US 12/15/2017 C1100 Index,1100,1.346400e+03,1.365600e+03,0,0,1,1
SPX US 12/15/2017 C1125 Index,1125,1.321600e+03,1.340600e+03,0,0,1,1
SPX US 12/15/2017 C1150 Index,1150,1.296800e+03,1316,0,0,1,1
SPX US 12/15/2017 C1175 Index,1175,1272,1.291200e+03,0,0,1,1
SPX US 12/15/2017 C1200 Index,1200,1.247100e+03,1.266400e+03,0,0,1,1
SPX US 12/15/2017 C1225 Index,1225,1.222300e+03,1.241600e+03,0,0,1,1
SPX US 12/15/2017 C1250 Index,1250,1.197500e+03,1.216800e+03,0,0,1,1
SPX US 12/15/2017 C1275 Index,1275,1.172700e+03,1192,0,0,1,1
SPX US 12/15/2017 C1300 Index,1300,1.147900e+03,1.166900e+03,0,0,1,1
SPX US 12/15/2017 C1325 Index,1325,1.123100e+03,1.142400e+03,0,0,1,1
SPX US 12/15/2017 C1350 Index,1350,1.098300e+03,1.117600e+03,0,0,1,1
SPX US 12/15/2017 C1375 Index,1375,1.073500e+03,1.092800e+03,0,0,1,1
SPX US 12/15/2017 C1400 Index,1400,1.048700e+03,1.068100e+03,0,0,1,1
SPX US 12/15/2017 C1425 Index,1425,1024,1.043300e+03,0,0,1,1
SPX US 12/15/2017 C1450 Index,1450,9.992000e+02,1.018200e+03,0,0,1,1
