Ticker,Strike,Bid,Ask,isPut,isFuture,BidSize,AskSize
SPX Index,0,2.38E+03,2.38E+03,0,0,0,0
SPX US 3/17/2017 C300 Index,300,2.07E+03,2.08E+03,0,0,14,14
SPX US 3/17/2017 C400 Index,400,1.97E+03,1.98E+03,0,0,14,14
SPX US 3/17/2017 C500 Index,500,1.87E+03,1.88E+03,0,0,14,14
SPX US 3/17/2017 C600 Index,600,1.77E+03,1.78E+03,0,0,12,14
SPX US 3/17/2017 C700 Index,700,1.67E+03,1.68E+03,0,0,14,12
SPX US 3/17/2017 C750 Index,750,1.62E+03,1.63E+03,0,0,12,14
SPX US 3/17/2017 C800 Index,800,1.57E+03,1.58E+03,0,0,12,14
SPX US 3/17/2017 C850 Index,850,1.52E+03,1.53E+03,0,0,14,12
SPX US 3/17/2017 C900 Index,900,1.47E+03,1478,0,0,14,12
SPX US 3/17/2017 C950 Index,950,1.42E+03,1428,0,0,14,12
SPX US 3/17/2017 C1000 Index,1000,1.37E+03,1.38E+03,0,0,14,12
SPX US 3/17/2017 C1025 Index,1025,1.35E+03,1353,0,0,14,12
SPX US 3/17/2017 C1050 Index,1050,1.32E+03,1328,0,0,14,12
SPX US 3/17/2017 C1075 Index,1075,1.30E+03,1303,0,0,14,12
SPX US 3/17/2017 C1100 Index,1100,1.27E+03,1278,0,0,14,12
SPX US 3/17/2017 C1125 Index,1125,1.25E+03,1253,0,0,14,12
SPX US 3/17/2017 C1150 Index,1150,1.22E+03,1.23E+03,0,0,14,12
SPX US 3/17/2017 C1175 Index,1175,1.20E+03,1.20E+03,0,0,14,12
SPX US 3/17/2017 C1200 Index,1200,1.17E+03,1.18E+03,0,0,14,12
SPX US 3/17/2017 C1225 Index,1225,1.15E+03,1.15E+03,0,0,14,12
SPX US 3/17/2017 C1250 Index,1250,1.12E+03,1.13E+03,0,0,14,12
SPX US 3/17/2017 C1275 Index,1275,1099,1.10E+03,0,0,14,12
SPX US 3/17/2017 C1300 Index,1300,1074,1.08E+03,0,0,14,12
SPX US 3/17/2017 C1325 Index,1325,1.05E+03,1.05E+03,0,0,14,12
SPX US 3/17/2017 C1350 Index,1350,1.02E+03,1028,0,0,14,12
SPX US 3/17/2017 C1375 Index,1375,9.99E+02,1003,0,0,14,12
SPX US 3/17/2017 C1400 Index,1400,974,9.78E+02,0,0,14,12
SPX US 3/17/2017 C1420 Index,1420,954,9.58E+02,0,0,14,12
SPX US 3/17/2017 C1425 Index,1425,949,9.53E+02,0,0,14,12
SPX US 3/17/2017 C1440 Index,1440,934,9.38E+02,0,0,14,12
SPX US 3/17/2017 C1450 Index,1450,924,9.28E+02,0,0,14,12
SPX US 3/17/2017 C1460 Index,1460,914,9.18E+02,0,0,14,12
SPX US 3/17/2017 C1470 Index,1470,904,9.08E+02,0,0,14,12
SPX US 3/17/2017 C1475 Index,1475,899,9.03E+02,0,0,14,12
SPX US 3/17/2017 C1480 Index,1480,894,8.98E+02,0,0,14,12
SPX US 3/17/2017 C1485 Index,1485,889,8.93E+02,0,0,14,12
SPX US 3/17/2017 C1490 Index,1490,884,8.88E+02,0,0,14,12
SPX US 3/17/2017 C1495 Index,1495,879,8.83E+02,0,0,14,12
SPX US 3/17/2017 C1500 Index,1500,874,8.78E+02,0,0,14,12
SPX US 3/17/2017 C1505 Index,1505,869,8.73E+02,0,0,14,12
SPX US 3/17/2017 C1510 Index,1510,8.64E+02,868,0,0,14,12
SPX US 3/17/2017 C1515 Index,1515,859,8.63E+02,0,0,14,12
SPX US 3/17/2017 C1520 Index,1520,854,8.58E+02,0,0,14,12
SPX US 3/17/2017 C1525 Index,1525,8.49E+02,853,0,0,14,12
SPX US 3/17/2017 C1530 Index,1530,8.44E+02,848,0,0,14,12
SPX US 3/17/2017 C1535 Index,1535,8.39E+02,843,0,0,14,12
SPX US 3/17/2017 C1540 Index,1540,8.34E+02,838,0,0,14,12
SPX US 3/17/2017 C1545 Index,1545,8.29E+02,833,0,0,14,12
SPX US 3/17/2017 C1550 Index,1550,8.24E+02,828,0,0,14,12
SPX US 3/17/2017 C1555 Index,1555,8.19E+02,823,0,0,14,12
SPX US 3/17/2017 C1560 Index,1560,8.14E+02,818,0,0,14,12
SPX US 3/17/2017 C1565 Index,1565,8.09E+02,813,0,0,14,12
SPX US 3/17/2017 C1570 Index,1570,8.04E+02,808,0,0,14,12
SPX US 3/17/2017 C1575 Index,1575,7.99E+02,803,0,0,14,12
SPX US 3/17/2017 C1580 Index,1580,7.94E+02,798,0,0,14,12
SPX US 3/17/2017 C1585 Index,1585,7.89E+02,793,0,0,14,12
SPX US 3/17/2017 C1590 Index,1590,7.84E+02,788,0,0,14,12
SPX US 3/17/2017 C1595 Index,1595,7.79E+02,783,0,0,14,12
SPX US 3/17/2017 C1600 Index,1600,7.74E+02,778,0,0,14,12
SPX US 3/17/2017 C1605 Index,1605,7.69E+02,773,0,0,14,12
