Ticker,Strike,Bid,Ask,isPut,isFuture,BidSize,AskSize
SPX Index,0,2.346090e+03,2347,0,0,0,0
ESH7 Index,0,2.344750e+03,2345,0,1,831,342
SPX US 3/17/2017 C300 Index,300,2.040900e+03,2.045100e+03,0,0,12,14
SPX US 3/17/2017 C400 Index,400,1.941200e+03,1.945400e+03,0,0,12,14
SPX US 3/17/2017 C500 Index,500,1.841300e+03,1.845500e+03,0,0,12,14
SPX US 3/17/2017 C600 Index,600,1.741400e+03,1.745600e+03,0,0,12,14
SPX US 3/17/2017 C700 Index,700,1.641500e+03,1.645600e+03,0,0,14,12
SPX US 3/17/2017 C750 Index,750,1.591600e+03,1.595700e+03,0,0,14,12
SPX US 3/17/2017 C800 Index,800,1.541600e+03,1.545700e+03,0,0,14,12
SPX US 3/17/2017 C850 Index,850,1.491700e+03,1.495800e+03,0,0,14,12
SPX US 3/17/2017 C900 Index,900,1.441700e+03,1.445800e+03,0,0,14,12
SPX US 3/17/2017 C950 Index,950,1.391800e+03,1.395900e+03,0,0,14,12
SPX US 3/17/2017 C1000 Index,1000,1.341800e+03,1.345900e+03,0,0,14,12
SPX US 3/17/2017 C1025 Index,1025,1.316900e+03,1.320900e+03,0,0,14,12
SPX US 3/17/2017 C1050 Index,1050,1.291800e+03,1.295900e+03,0,0,14,12
SPX US 3/17/2017 C1075 Index,1075,1.266900e+03,1271,0,0,14,12
SPX US 3/17/2017 C1100 Index,1100,1.241900e+03,1246,0,0,14,12
SPX US 3/17/2017 C1125 Index,1125,1217,1221,0,0,14,12
SPX US 3/17/2017 C1150 Index,1150,1.191900e+03,1196,0,0,14,12
SPX US 3/17/2017 C1175 Index,1175,1167,1.171100e+03,0,0,14,12
SPX US 3/17/2017 C1200 Index,1200,1142,1.146100e+03,0,0,14,12
SPX US 3/17/2017 C1225 Index,1225,1.117100e+03,1.121100e+03,0,0,14,12
SPX US 3/17/2017 C1250 Index,1250,1.092100e+03,1.096100e+03,0,0,14,12
SPX US 3/17/2017 C1275 Index,1275,1.067100e+03,1.071200e+03,0,0,14,12
SPX US 3/17/2017 C1300 Index,1300,1.042200e+03,1.046200e+03,0,0,10,9
SPX US 3/17/2017 C1325 Index,1325,1.017200e+03,1.021200e+03,0,0,10,9
SPX US 3/17/2017 C1350 Index,1350,9.922000e+02,9.962000e+02,0,0,10,9
SPX US 3/17/2017 C1375 Index,1375,9.672000e+02,9.713000e+02,0,0,10,9
SPX US 3/17/2017 C1400 Index,1400,9.423000e+02,9.463000e+02,0,0,10,9
SPX US 3/17/2017 C1420 Index,1420,9.223000e+02,9.263000e+02,0,0,10,9
SPX US 3/17/2017 C1425 Index,1425,9.173000e+02,9.213000e+02,0,0,10,9
SPX US 3/17/2017 C1440 Index,1440,9.023000e+02,9.063000e+02,0,0,10,9
SPX US 3/17/2017 C1450 Index,1450,8.923000e+02,8.963000e+02,0,0,10,9
SPX US 3/17/2017 C1460 Index,1460,8.823000e+02,8.864000e+02,0,0,10,9
SPX US 3/17/2017 C1470 Index,1470,8.724000e+02,8.764000e+02,0,0,10,9
SPX US 3/17/2017 C1475 Index,1475,8.674000e+02,8.714000e+02,0,0,10,9
SPX US 3/17/2017 C1480 Index,1480,8.624000e+02,8.664000e+02,0,0,10,9
SPX US 3/17/2017 C1485 Index,1485,8.574000e+02,8.614000e+02,0,0,10,9
SPX US 3/17/2017 C1490 Index,1490,8.524000e+02,8.564000e+02,0,0,10,9
SPX US 3/17/2017 C1495 Index,1495,8.473000e+02,8.513000e+02,0,0,10,9
SPX US 3/17/2017 C1500 Index,1500,8.424000e+02,8.464000e+02,0,0,10,9
SPX US 3/17/2017 P1500 Index,1500,1.000000e-01,1.500000e-01,1,0,470,10
SPX US 3/17/2017 C1505 Index,1505,8.374000e+02,8.414000e+02,0,0,10,9
SPX US 3/17/2017 C1510 Index,1510,8.324000e+02,8.364000e+02,0,0,10,9
SPX US 3/17/2017 C1515 Index,1515,8.274000e+02,8.314000e+02,0,0,10,9
SPX US 3/17/2017 C1520 Index,1520,8.224000e+02,8.264000e+02,0,0,10,9
SPX US 3/17/2017 C1525 Index,1525,8.174000e+02,8.214000e+02,0,0,10,9
SPX US 3/17/2017 C1530 Index,1530,8.124000e+02,8.164000e+02,0,0,9,10
SPX US 3/17/2017 C1535 Index,1535,8.074000e+02,8.114000e+02,0,0,9,10
SPX US 3/17/2017 C1540 Index,1540,8.025000e+02,8.065000e+02,0,0,9,10
SPX US 3/17/2017 C1545 Index,1545,7.975000e+02,8.015000e+02,0,0,9,10
SPX US 3/17/2017 C1550 Index,1550,7.925000e+02,7.965000e+02,0,0,9,10
SPX US 3/17/2017 P1550 Index,1550,5.000000e-02,2.500000e-01,1,0,100,25
SPX US 3/17/2017 C1555 Index,1555,7.875000e+02,7.915000e+02,0,0,9,10
SPX US 3/17/2017 C1560 Index,1560,7.825000e+02,7.865000e+02,0,0,9,10
SPX US 3/17/2017 P1560 Index,1560,5.000000e-02,2.500000e-01,1,0,100,25
SPX US 3/17/2017 C1565 Index,1565,7.774000e+02,7.814000e+02,0,0,9,10
SPX US 3/17/2017 P1565 Index,1565,5.000000e-02,2.500000e-01,1,0,100,25
SPX US 3/17/2017 C1570 Index,1570,7.725000e+02,7.765000e+02,0,0,9,10
SPX US 3/17/2017 C1575 Index,1575,7.675000e+02,7.715000e+02,0,0,9,10
SPX US 3/17/2017 C1580 Index,1580,7.625000e+02,7.665000e+02,0,0,9,10
SPX US 3/17/2017 C1585 Index,1585,7.575000e+02,7.615000e+02,0,0,9,10
SPX US 3/17/2017 C1590 Index,1590,7.525000e+02,7.565000e+02,0,0,9,10
SPX US 3/17/2017 C1595 Index,1595,7.475000e+02,7.515000e+02,0,0,9,10
SPX US 3/17/2017 C1600 Index,1600,7.425000e+02,7.465000e+02,0,0,9,10
SPX US 3/17/2017 C1605 Index,1605,7.375000e+02,7.415000e+02,0,0,9,10
SPX US 3/17/2017 P1605 Index,1605,5.000000e-02,3.000000e-01,1,0,100,5
SPX US 3/17/2017 C1610 Index,1610,7.326000e+02,7.366000e+02,0,0,9,10
SPX US 3/17/2017 P1610 Index,1610,5.000000e-02,3.000000e-01,1,0,100,5
SPX US 3/17/2017 C1615 Index,1615,7.276000e+02,7.316000e+02,0,0,9,10
SPX US 3/17/2017 P1615 Index,1615,5.000000e-02,3.000000e-01,1,0,100,5
SPX US 3/17/2017 C1620 Index,1620,7.226000e+02,7.266000e+02,0,0,9,10
SPX US 3/17/2017 P1620 Index,1620,5.000000e-02,3.000000e-01,1,0,100,5
SPX US 3/17/2017 C1625 Index,1625,7.176000e+02,7.216000e+02,0,0,9,10
SPX US 3/17/2017 C1630 Index,1630,7.126000e+02,7.166000e+02,0,0,9,10
SPX US 3/17/2017 C1635 Index,1635,7.075000e+02,7.115000e+02,0,0,9,10
SPX US 3/17/2017 C1640 Index,1640,7.026000e+02,7.066000e+02,0,0,9,10
