Ticker,Strike,Bid,Ask,isPut,isFuture,BidSize,AskSize
SPX Index,0,2.446230e+03,2.447310e+03,0,0,0,0
ESH8 Index,0,2.439500e+03,2.443250e+03,0,1,11,11
SPX US 3/16/2018 C1000 Index,1000,1.417400e+03,1436,0,0,2,1
SPX US 3/16/2018 C1100 Index,1100,1.318500e+03,1.337300e+03,0,0,1,1
SPX US 3/16/2018 C1200 Index,1200,1.219600e+03,1.238500e+03,0,0,1,1
SPX US 3/16/2018 C1225 Index,1225,1.194900e+03,1.213800e+03,0,0,1,1
SPX US 3/16/2018 C1250 Index,1250,1.170200e+03,1.189100e+03,0,0,1,1
SPX US 3/16/2018 C1275 Index,1275,1.145500e+03,1.164500e+03,0,0,2,1
SPX US 3/16/2018 C1300 Index,1300,1.120800e+03,1.139800e+03,0,0,2,1
SPX US 3/16/2018 C1325 Index,1325,1.096200e+03,1.115200e+03,0,0,1,1
SPX US 3/16/2018 C1350 Index,1350,1.071500e+03,1.090600e+03,0,0,2,1
SPX US 3/16/2018 C1375 Index,1375,1.046900e+03,1066,0,0,1,1
SPX US 3/16/2018 C1400 Index,1400,1.022300e+03,1.041400e+03,0,0,1,1
SPX US 3/16/2018 C1425 Index,1425,9.977000e+02,1.016800e+03,0,0,1,1
SPX US 3/16/2018 C1450 Index,1450,9.731000e+02,9.922000e+02,0,0,1,1
SPX US 3/16/2018 C1475 Index,1475,9.485000e+02,9.677000e+02,0,0,2,1
SPX US 3/16/2018 C1500 Index,1500,924,9.432000e+02,0,0,1,1
SPX US 3/16/2018 C1525 Index,1525,8.995000e+02,9.187000e+02,0,0,1,1
SPX US 3/16/2018 C1550 Index,1550,875,8.942000e+02,0,0,1,1
SPX US 3/16/2018 C1575 Index,1575,8.505000e+02,8.698000e+02,0,0,1,1
SPX US 3/16/2018 P1575 Index,1575,3,3.700000e+00,1,0,140,160
SPX US 3/16/2018 C1600 Index,1600,8.261000e+02,8.454000e+02,0,0,1,1
SPX US 3/16/2018 C1625 Index,1625,802,821,0,0,1,1
SPX US 3/16/2018 C1650 Index,1650,7.774000e+02,7.967000e+02,0,0,1,1
SPX US 3/16/2018 P1650 Index,1650,4.200000e+00,4.900000e+00,1,0,140,120
SPX US 3/16/2018 C1675 Index,1675,7.531000e+02,7.724000e+02,0,0,1,1
SPX US 3/16/2018 C1700 Index,1700,7.288000e+02,7.482000e+02,0,0,1,1
SPX US 3/16/2018 P1700 Index,1700,5.200000e+00,5.900000e+00,1,0,140,120
SPX US 3/16/2018 C1725 Index,1725,7.047000e+02,724,0,0,1,1
SPX US 3/16/2018 C1750 Index,1750,6.806000e+02,6.999000e+02,0,0,1,1
SPX US 3/16/2018 P1750 Index,1750,6.400000e+00,7.100000e+00,1,0,140,120
SPX US 3/16/2018 C1775 Index,1775,6.565000e+02,6.758000e+02,0,0,1,1
SPX US 3/16/2018 P1775 Index,1775,7.100000e+00,7.900000e+00,1,0,140,140
SPX US 3/16/2018 C1785 Index,1785,6.469000e+02,6.662000e+02,0,0,1,1
SPX US 3/16/2018 P1785 Index,1785,7.400000e+00,8.200000e+00,1,0,120,140
SPX US 3/16/2018 C1800 Index,1800,6.323000e+02,6.519000e+02,0,0,1,1
SPX US 3/16/2018 C1825 Index,1825,6.086000e+02,628,0,0,1,1
SPX US 3/16/2018 P1825 Index,1825,8.700000e+00,9.500000e+00,1,0,120,160
SPX US 3/16/2018 C1850 Index,1850,5.847000e+02,6.042000e+02,0,0,1,1
SPX US 3/16/2018 P1850 Index,1850,9.600000e+00,1.040000e+01,1,0,120,140
SPX US 3/16/2018 C1875 Index,1875,5.609000e+02,5.805000e+02,0,0,1,1
SPX US 3/16/2018 P1875 Index,1875,1.060000e+01,1.140000e+01,1,0,120,140
SPX US 3/16/2018 C1900 Index,1900,5.372000e+02,5.568000e+02,0,0,1,1
SPX US 3/16/2018 P1900 Index,1900,1.170000e+01,1.250000e+01,1,0,120,120
SPX US 3/16/2018 C1925 Index,1925,5.136000e+02,5.333000e+02,0,0,1,1
SPX US 3/16/2018 P1925 Index,1925,1.290000e+01,1.370000e+01,1,0,120,140
SPX US 3/16/2018 C1950 Index,1950,4.901000e+02,5.098000e+02,0,0,1,1
SPX US 3/16/2018 P1950 Index,1950,1.420000e+01,15,1,0,120,140
SPX US 3/16/2018 C1975 Index,1975,4.667000e+02,4.865000e+02,0,0,1,1
SPX US 3/16/2018 P1975 Index,1975,1.560000e+01,1.650000e+01,1,0,120,140
SPX US 3/16/2018 C2000 Index,2000,4.435000e+02,4.633000e+02,0,0,1,1
SPX US 3/16/2018 P2000 Index,2000,1.710000e+01,18,1,0,120,140
SPX US 3/16/2018 C2025 Index,2025,4.203000e+02,4.402000e+02,0,0,1,1
SPX US 3/16/2018 P2025 Index,2025,1.880000e+01,1.970000e+01,1,0,120,160
SPX US 3/16/2018 C2050 Index,2050,3.974000e+02,4.173000e+02,0,0,1,1
SPX US 3/16/2018 P2050 Index,2050,2.060000e+01,2.150000e+01,1,0,120,140
SPX US 3/16/2018 C2075 Index,2075,3.746000e+02,3.946000e+02,0,0,1,1
