Ticker,Strike,Bid,Ask,isPut,isFuture,BidSize,AskSize
SPX Index,0,2.450770e+03,2.452050e+03,0,0,0,0
SPX US 8/18/2017 C1000 Index,1000,1.437400e+03,1.455500e+03,0,0,1,1
SPX US 8/18/2017 C1100 Index,1100,1.337600e+03,1.355700e+03,0,0,1,1
SPX US 8/18/2017 C1175 Index,1175,1.262600e+03,1.280800e+03,0,0,1,1
SPX US 8/18/2017 C1200 Index,1200,1.238500e+03,1.255800e+03,0,0,1,1
SPX US 8/18/2017 C1225 Index,1225,1.212700e+03,1.230800e+03,0,0,1,1
SPX US 8/18/2017 C1250 Index,1250,1.187500e+03,1.205900e+03,0,0,1,1
SPX US 8/18/2017 C1275 Index,1275,1.162500e+03,1.180900e+03,0,0,1,1
SPX US 8/18/2017 C1300 Index,1300,1.137800e+03,1.155900e+03,0,0,1,1
SPX US 8/18/2017 C1325 Index,1325,1.112900e+03,1131,0,0,1,1
SPX US 8/18/2017 C1350 Index,1350,1.087700e+03,1106,0,0,1,1
SPX US 8/18/2017 C1375 Index,1375,1.063700e+03,1081,0,0,1,1
SPX US 8/18/2017 C1400 Index,1400,1.038100e+03,1.056100e+03,0,0,1,1
SPX US 8/18/2017 C1425 Index,1425,1013,1.031100e+03,0,0,1,1
SPX US 8/18/2017 C1450 Index,1450,9.881000e+02,1.006100e+03,0,0,1,1
SPX US 8/18/2017 C1475 Index,1475,9.631000e+02,9.812000e+02,0,0,1,1
SPX US 8/18/2017 C1500 Index,1500,9.382000e+02,9.562000e+02,0,0,1,1
SPX US 8/18/2017 C1525 Index,1525,913,9.313000e+02,0,0,1,1
SPX US 8/18/2017 C1550 Index,1550,888,9.063000e+02,0,0,1,1
SPX US 8/18/2017 C1575 Index,1575,8.631000e+02,8.814000e+02,0,0,1,1
SPX US 8/18/2017 C1600 Index,1600,8.382000e+02,8.564000e+02,0,0,1,1
SPX US 8/18/2017 C1625 Index,1625,8.132000e+02,8.313000e+02,0,0,1,1
SPX US 8/18/2017 C1650 Index,1650,7.883000e+02,8.065000e+02,0,0,1,1
SPX US 8/18/2017 C1675 Index,1675,7.633000e+02,7.816000e+02,0,0,1,1
SPX US 8/18/2017 C1680 Index,1680,7.583000e+02,7.766000e+02,0,0,1,1
SPX US 8/18/2017 C1690 Index,1690,7.485000e+02,7.666000e+02,0,0,1,1
SPX US 8/18/2017 C1700 Index,1700,7.387000e+02,7.567000e+02,0,0,1,1
SPX US 8/18/2017 C1710 Index,1710,7.287000e+02,7.467000e+02,0,0,1,1
SPX US 8/18/2017 P1710 Index,1710,1.000000e-01,3.500000e-01,1,0,140,185
SPX US 8/18/2017 C1720 Index,1720,7.184000e+02,7.367000e+02,0,0,1,1
SPX US 8/18/2017 P1720 Index,1720,1.000000e-01,3.500000e-01,1,0,160,165
SPX US 8/18/2017 C1725 Index,1725,7.145000e+02,7.317000e+02,0,0,1,1
SPX US 8/18/2017 C1730 Index,1730,7.086000e+02,7.267000e+02,0,0,1,1
SPX US 8/18/2017 C1740 Index,1740,6.996000e+02,7.167000e+02,0,0,1,1
SPX US 8/18/2017 P1740 Index,1740,1.500000e-01,3.500000e-01,1,0,143,125
SPX US 8/18/2017 C1750 Index,1750,6.888000e+02,7.068000e+02,0,0,1,1
SPX US 8/18/2017 C1760 Index,1760,6.785000e+02,6.968000e+02,0,0,1,1
SPX US 8/18/2017 P1760 Index,1760,1.500000e-01,4.000000e-01,1,0,140,160
SPX US 8/18/2017 C1770 Index,1770,6.687000e+02,6.868000e+02,0,0,1,1
SPX US 8/18/2017 C1775 Index,1775,6.637000e+02,6.818000e+02,0,0,1,1
SPX US 8/18/2017 C1780 Index,1780,6.589000e+02,6.769000e+02,0,0,1,1
SPX US 8/18/2017 C1790 Index,1790,6.489000e+02,6.669000e+02,0,0,1,1
SPX US 8/18/2017 C1800 Index,1800,6.386000e+02,6.569000e+02,0,0,1,1
SPX US 8/18/2017 C1810 Index,1810,6.288000e+02,6.469000e+02,0,0,1,1
SPX US 8/18/2017 P1810 Index,1810,2.000000e-01,4.500000e-01,1,0,140,140
SPX US 8/18/2017 C1820 Index,1820,619,637,0,0,1,1
SPX US 8/18/2017 C1825 Index,1825,614,632,0,0,1,1
SPX US 8/18/2017 P1825 Index,1825,2.500000e-01,4.500000e-01,1,0,140,120
SPX US 8/18/2017 C1830 Index,1830,609,627,0,0,1,1
SPX US 8/18/2017 C1840 Index,1840,5.998000e+02,617,0,0,1,1
SPX US 8/18/2017 C1850 Index,1850,5.888000e+02,6.071000e+02,0,0,1,1
SPX US 8/18/2017 C1860 Index,1860,5.791000e+02,5.971000e+02,0,0,1,1
SPX US 8/18/2017 C1870 Index,1870,5.691000e+02,587,0,0,1,1
SPX US 8/18/2017 P1870 Index,1870,3.000000e-01,5.000000e-01,1,0,120,120
SPX US 8/18/2017 C1875 Index,1875,5.641000e+02,5.821000e+02,0,0,1,1
SPX US 8/18/2017 C1880 Index,1880,5.589000e+02,5.772000e+02,0,0,1,1
SPX US 8/18/2017 C1890 Index,1890,5.501000e+02,5.672000e+02,0,0,1,1
SPX US 8/18/2017 C1900 Index,1900,5.392000e+02,5.572000e+02,0,0,1,1
SPX US 8/18/2017 C1910 Index,1910,529,5.473000e+02,0,0,1,1
SPX US 8/18/2017 C1920 Index,1920,5.202000e+02,5.373000e+02,0,0,1,1
SPX US 8/18/2017 C1925 Index,1925,514,5.323000e+02,0,0,1,1
SPX US 8/18/2017 C1930 Index,1930,5.093000e+02,5.273000e+02,0,0,1,1
SPX US 8/18/2017 C1940 Index,1940,4.994000e+02,5.174000e+02,0,0,1,1
SPX US 8/18/2017 C1950 Index,1950,4.891000e+02,5.074000e+02,0,0,1,1
SPX US 8/18/2017 C1955 Index,1955,4.844000e+02,5.024000e+02,0,0,1,1
SPX US 8/18/2017 C1960 Index,1960,4.791000e+02,4.975000e+02,0,0,1,1
SPX US 8/18/2017 C1965 Index,1965,4.744000e+02,4.925000e+02,0,0,1,1
SPX US 8/18/2017 C1970 Index,1970,4.695000e+02,4.875000e+02,0,0,1,1
SPX US 8/18/2017 C1975 Index,1975,4.644000e+02,4.825000e+02,0,0,1,1
SPX US 8/18/2017 C1980 Index,1980,4.592000e+02,4.776000e+02,0,0,1,1
SPX US 8/18/2017 C1985 Index,1985,4.543000e+02,4.726000e+02,0,0,1,1
SPX US 8/18/2017 P1985 Index,1985,5.500000e-01,7.500000e-01,1,0,120,120
SPX US 8/18/2017 C1990 Index,1990,4.496000e+02,4.675000e+02,0,0,1,1
SPX US 8/18/2017 P1990 Index,1990,5.500000e-01,8.000000e-01,1,0,160,160
SPX US 8/18/2017 C1995 Index,1995,4.443000e+02,4.626000e+02,0,0,1,1
SPX US 8/18/2017 C2000 Index,2000,4.397000e+02,4.576000e+02,0,0,1,1
